iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.302474,
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.302493,
AND,2015-01-01 00:00:00,2015-12-31 00:00:00,international-shipping,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.302518,
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2,,tonnes,annual,2023-10-10 21:31:23.303587,
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.303609,
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.303627,
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.303645,
AND,2016-01-01 00:00:00,2016-12-31 00:00:00,international-shipping,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.303663,
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2,,tonnes,annual,2023-10-10 21:31:23.304745,
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.304767,
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.304785,
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.304804,
AND,2017-01-01 00:00:00,2017-12-31 00:00:00,international-shipping,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.304821,
AND,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,co2,,tonnes,annual,2023-10-10 21:31:23.305889,
AND,2018-01-01 00:00:00,2018-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.305911,
ARE,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,n2o,,tonnes,annual,2023-10-10 21:31:23.32776,
ARE,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,co2e_100yr,11653801.03369055,tonnes,annual,2023-10-10 21:31:23.327772,
ARE,2020-01-01 00:00:00,2020-12-31 00:00:00,international-shipping,co2e_20yr,11653801.03369055,tonnes,annual,2023-10-10 21:31:23.327783,
ARE,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,co2,14336129.328975942,tonnes,annual,2023-10-10 21:31:23.328433,
ARE,2021-01-01 00:00:00,2021-12-31 00:00:00,international-shipping,ch4,,tonnes,annual,2023-10-10 21:31:23.328447,
